Unnamed: 0,Region,Country,Year,Gender,Completion Rate for Primary Edu,Childhood Education GER,"Gross enrolment ratio, early childhood educational development programmes,","Gross intake ratio to the last grade of primary education,",Literacy rate for 25-64 years old,Expenditure on education as a percentage of total government expenditure (%),Government expenditure on education as a percentage of GDP (%)
3987,SDG: Sub-Saharan Africa,Mali,2019,female,49.2,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,15.15,3.61
3988,SDG: Sub-Saharan Africa,Mali,2019,male,54.1,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,15.15,3.61
3989,SDG: Sub-Saharan Africa,Mali,2020,female,42.79,7.79,0.0,88.92935483870968,16.48,14.79,3.83
3990,SDG: Sub-Saharan Africa,Mali,2020,male,49.29,7.41,0.0,88.92935483870968,36.59,14.79,3.83
3995,SDG: Sub-Saharan Africa,Mauritania,2012,female,41.1,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,71.02,73.7825,10.02,2.16
3996,SDG: Sub-Saharan Africa,Mauritania,2012,male,42.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,69.87,73.7825,10.02,2.16
3997,SDG: Sub-Saharan Africa,Mauritania,2013,female,42.3,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,73.75,52.88,11.41,2.29
3998,SDG: Sub-Saharan Africa,Mauritania,2013,male,42.9,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,71.53,66.82,11.41,2.29
3999,SDG: Sub-Saharan Africa,Mauritania,2014,female,43.3,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,70.98,73.7825,11.91,2.56
4000,SDG: Sub-Saharan Africa,Mauritania,2014,male,43.2,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,68.42,73.7825,11.91,2.56
4001,SDG: Sub-Saharan Africa,Mauritania,2015,female,47.84,5.58,0.0,72.49,73.7825,12.84,2.83
4002,SDG: Sub-Saharan Africa,Mauritania,2015,male,53.78,4.42,0.0,68.36,73.7825,12.84,2.83
4003,SDG: Sub-Saharan Africa,Mauritania,2016,female,45.0,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,9.33,1.94
4004,SDG: Sub-Saharan Africa,Mauritania,2016,male,43.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,9.33,1.94
4005,SDG: Sub-Saharan Africa,Mauritania,2017,female,45.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,72.09,73.7825,15.022455621301775,4.163665730337078
4006,SDG: Sub-Saharan Africa,Mauritania,2017,male,43.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,67.4,73.7825,15.022455621301775,4.163665730337078
4007,SDG: Sub-Saharan Africa,Mauritania,2018,female,46.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,79.69,73.7825,15.022455621301775,4.163665730337078
4008,SDG: Sub-Saharan Africa,Mauritania,2018,male,44.0,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,72.52,73.7825,15.022455621301775,4.163665730337078
4009,SDG: Sub-Saharan Africa,Mauritania,2019,female,47.6,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,80.37,73.7825,10.23,1.78
4010,SDG: Sub-Saharan Africa,Mauritania,2019,male,44.3,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,65.65,73.7825,10.23,1.78
4011,SDG: Sub-Saharan Africa,Mauritania,2020,female,41.69,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,9.73,1.77
4012,SDG: Sub-Saharan Africa,Mauritania,2020,male,37.47,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,9.73,1.77
4015,SDG: Sub-Saharan Africa,Mauritius,2012,female,99.0,106.67,0.0,97.29,73.7825,15.94,3.42
4016,SDG: Sub-Saharan Africa,Mauritius,2012,male,99.1,105.12,0.0,94.02,73.7825,15.94,3.42
4017,SDG: Sub-Saharan Africa,Mauritius,2013,female,99.1,75.08,12.49,99.7,73.7825,15.61,3.57
4018,SDG: Sub-Saharan Africa,Mauritius,2013,male,99.3,74.41,13.24,95.07,73.7825,15.61,3.57
4019,SDG: Sub-Saharan Africa,Mauritius,2014,female,99.2,75.5,15.1,98.06,73.7825,16.57,4.82
4020,SDG: Sub-Saharan Africa,Mauritius,2014,male,99.4,73.33,14.06,95.82,73.7825,16.57,4.82
4021,SDG: Sub-Saharan Africa,Mauritius,2015,female,99.3,77.19,15.87,102.5,73.7825,16.47,4.76
4022,SDG: Sub-Saharan Africa,Mauritius,2015,male,99.5,75.63,16.27,98.54,73.7825,16.47,4.76
4023,SDG: Sub-Saharan Africa,Mauritius,2016,female,99.3,75.31,13.55,102.4,73.7825,16.3,4.88
4024,SDG: Sub-Saharan Africa,Mauritius,2016,male,99.6,74.3,13.87,99.79,73.7825,16.3,4.88
4037,SDG: Sub-Saharan Africa,Mozambique,2012,female,32.1,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,47.74,73.7825,19.77,5.67
4038,SDG: Sub-Saharan Africa,Mozambique,2012,male,32.2,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,56.4,73.7825,19.77,5.67
4039,SDG: Sub-Saharan Africa,Mozambique,2013,female,33.9,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,45.7,73.7825,19.03,6.12
4040,SDG: Sub-Saharan Africa,Mozambique,2013,male,33.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,53.43,73.7825,19.03,6.12
4041,SDG: Sub-Saharan Africa,Mozambique,2014,female,35.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,45.47,73.7825,17.61,6.49
4042,SDG: Sub-Saharan Africa,Mozambique,2014,male,35.0,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,52.19,73.7825,17.61,6.49
4043,SDG: Sub-Saharan Africa,Mozambique,2015,female,41.68,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,45.75,35.55,19.85,6.01
4044,SDG: Sub-Saharan Africa,Mozambique,2015,male,43.27,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,52.19,68.25,19.85,6.01
4045,SDG: Sub-Saharan Africa,Mozambique,2016,female,39.1,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,20.2,5.87
4046,SDG: Sub-Saharan Africa,Mozambique,2016,male,37.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,20.2,5.87
4059,SDG: Sub-Saharan Africa,Namibia,2012,female,85.0,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,92.53,73.7825,23.0,9.08
4060,SDG: Sub-Saharan Africa,Namibia,2012,male,71.3,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.32,73.7825,23.0,9.08
4061,SDG: Sub-Saharan Africa,Namibia,2013,female,87.89,15.46,12.95,95.23,73.7825,23.6,8.6
4062,SDG: Sub-Saharan Africa,Namibia,2013,male,77.98,14.58,11.98,90.79,73.7825,23.6,8.6
4063,SDG: Sub-Saharan Africa,Namibia,2014,female,86.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,23.96,8.99
4064,SDG: Sub-Saharan Africa,Namibia,2014,male,72.3,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,23.96,8.99
4065,SDG: Sub-Saharan Africa,Namibia,2015,female,89.65,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,22.57,9.53
4066,SDG: Sub-Saharan Africa,Namibia,2015,male,84.99,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,22.57,9.53
4067,SDG: Sub-Saharan Africa,Namibia,2016,female,87.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,23.94,10.31
4068,SDG: Sub-Saharan Africa,Namibia,2016,male,73.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,23.94,10.31
4069,SDG: Sub-Saharan Africa,Namibia,2017,female,88.5,26.06,23.0,88.92935483870968,73.7825,24.67,9.71
4070,SDG: Sub-Saharan Africa,Namibia,2017,male,73.8,24.95,21.95,88.92935483870968,73.7825,24.67,9.71
4071,SDG: Sub-Saharan Africa,Namibia,2018,female,89.2,31.27,29.91,96.92,73.7825,24.78,9.62
4072,SDG: Sub-Saharan Africa,Namibia,2018,male,74.4,28.45,26.48,91.24,73.7825,24.78,9.62
4075,SDG: Sub-Saharan Africa,Niger,2012,female,22.68,6.09,0.0,41.57,18.29,19.19,3.19
4076,SDG: Sub-Saharan Africa,Niger,2012,male,34.45,5.85,0.0,53.8,35.19,19.19,3.19
4077,SDG: Sub-Saharan Africa,Niger,2013,female,26.8,7.09,0.0,42.24,73.7825,18.08,3.69
4078,SDG: Sub-Saharan Africa,Niger,2013,male,35.9,6.74,0.0,53.0,73.7825,18.08,3.69
4079,SDG: Sub-Saharan Africa,Niger,2014,female,28.6,7.25,0.0,50.74,73.7825,21.66,5.1
4080,SDG: Sub-Saharan Africa,Niger,2014,male,37.3,6.9,0.0,64.24,73.7825,21.66,5.1
4081,SDG: Sub-Saharan Africa,Niger,2015,female,30.3,7.53,0.0,61.39,73.7825,18.51,4.49
4082,SDG: Sub-Saharan Africa,Niger,2015,male,38.6,7.16,0.0,74.58,73.7825,18.51,4.49
4083,SDG: Sub-Saharan Africa,Niger,2016,female,31.9,7.95,0.0,65.04,73.7825,15.35,2.96
4084,SDG: Sub-Saharan Africa,Niger,2016,male,39.8,7.76,0.0,77.99,73.7825,15.35,2.96
4085,SDG: Sub-Saharan Africa,Niger,2017,female,33.4,8.13,0.0,58.23,73.7825,13.22,2.58
4086,SDG: Sub-Saharan Africa,Niger,2017,male,40.9,7.72,0.0,67.44,73.7825,13.22,2.58
4097,SDG: Sub-Saharan Africa,Nigeria,2012,female,75.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,15.022455621301775,4.163665730337078
4098,SDG: Sub-Saharan Africa,Nigeria,2012,male,77.5,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,15.022455621301775,4.163665730337078
4099,SDG: Sub-Saharan Africa,Nigeria,2013,female,65.91,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,15.022455621301775,4.163665730337078
4100,SDG: Sub-Saharan Africa,Nigeria,2013,male,70.94,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,15.022455621301775,4.163665730337078
