Unnamed: 0,Region,Country,Year,Gender,Completion Rate for lower secondary Edu,Childhood Education GER,"Gross enrolment ratio, early childhood educational development programmes","Gross intake ratio to the last grade of lower secondary general education,",Literacy rate for 25-64 years old,Expenditure on education as a percentage of total government expenditure (%),Government expenditure on education as a percentage of GDP (%)
4106,SDG: Sub-Saharan Africa,Nigeria,2018,female,59.07,22.62,22.65,72.63083822296731,46.99,14.96826379542396,4.1106463878327
4107,SDG: Sub-Saharan Africa,Nigeria,2018,male,66.34,22.26,21.77,72.63083822296731,67.78,14.96826379542396,4.1106463878327
4108,SDG: Sub-Saharan Africa,Nigeria,2019,female,67.71,28.52,5.868055555555555,72.63083822296731,68.735,14.96826379542396,4.1106463878327
4109,SDG: Sub-Saharan Africa,Nigeria,2019,male,67.26,25.3,5.868055555555555,72.63083822296731,68.735,14.96826379542396,4.1106463878327
4110,SDG: Sub-Saharan Africa,Nigeria,2020,female,67.2,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,14.96826379542396,4.1106463878327
4111,SDG: Sub-Saharan Africa,Nigeria,2020,male,76.5,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,14.96826379542396,4.1106463878327
4112,SDG: Sub-Saharan Africa,Nigeria,2021,female,66.97,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,14.96826379542396,4.1106463878327
4113,SDG: Sub-Saharan Africa,Nigeria,2021,male,68.57,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,14.96826379542396,4.1106463878327
4114,SDG: Sub-Saharan Africa,Rwanda,2012,female,16.82,14.66,0.0,38.09,68.735,15.82,4.42
4115,SDG: Sub-Saharan Africa,Rwanda,2012,male,16.89,13.82,0.0,34.1,68.735,15.82,4.42
4116,SDG: Sub-Saharan Africa,Rwanda,2013,female,20.2,15.54,0.0,72.63083822296731,68.735,16.86,4.74
4117,SDG: Sub-Saharan Africa,Rwanda,2013,male,18.1,14.79,0.0,72.63083822296731,68.735,16.86,4.74
4118,SDG: Sub-Saharan Africa,Rwanda,2014,female,21.7,16.95,0.0,38.24,61.28,13.73,4.2
4119,SDG: Sub-Saharan Africa,Rwanda,2014,male,18.7,16.22,0.0,33.34,73.93,13.73,4.2
4120,SDG: Sub-Saharan Africa,Rwanda,2015,female,30.24,19.17,0.0,36.78,68.735,12.54,3.65
4121,SDG: Sub-Saharan Africa,Rwanda,2015,male,25.32,18.46,0.0,32.69,68.735,12.54,3.65
4122,SDG: Sub-Saharan Africa,Rwanda,2016,female,24.6,9.41,0.0,37.48,68.735,12.28,3.44
4123,SDG: Sub-Saharan Africa,Rwanda,2016,male,20.5,9.04,0.0,32.99,68.735,12.28,3.44
4124,SDG: Sub-Saharan Africa,Rwanda,2017,female,26.0,11.27,0.52,39.91,68.735,11.08,3.13
4125,SDG: Sub-Saharan Africa,Rwanda,2017,male,21.8,10.8,0.48,35.39,68.735,11.08,3.13
4126,SDG: Sub-Saharan Africa,Rwanda,2018,female,27.4,11.37,0.62,39.21,65.46,10.8,3.07
4127,SDG: Sub-Saharan Africa,Rwanda,2018,male,23.3,10.98,0.59,34.36,76.03,10.8,3.07
4128,SDG: Sub-Saharan Africa,Rwanda,2019,female,28.8,13.89,0.62,45.97,68.735,11.0,3.24
4129,SDG: Sub-Saharan Africa,Rwanda,2019,male,24.9,13.27,0.59,38.99,68.735,11.0,3.24
4130,SDG: Sub-Saharan Africa,Rwanda,2020,female,31.85,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,10.78,3.33
4131,SDG: Sub-Saharan Africa,Rwanda,2020,male,28.07,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,10.78,3.33
4156,SDG: Sub-Saharan Africa,Senegal,2012,female,18.5,15.02,0.0,33.11,68.735,20.8,4.78
4157,SDG: Sub-Saharan Africa,Senegal,2012,male,24.3,13.4,0.0,36.04,68.735,20.8,4.78
4158,SDG: Sub-Saharan Africa,Senegal,2013,female,19.9,15.86,0.0,35.05,26.93,25.74,5.69
4159,SDG: Sub-Saharan Africa,Senegal,2013,male,25.1,14.16,0.0,37.81,50.4,25.74,5.69
4160,SDG: Sub-Saharan Africa,Senegal,2014,female,18.78,16.01,0.0,40.68,68.735,24.76,5.72
4161,SDG: Sub-Saharan Africa,Senegal,2014,male,27.25,14.17,0.0,41.2,68.735,24.76,5.72
4162,SDG: Sub-Saharan Africa,Senegal,2015,female,17.57,16.28,0.0,40.4,68.735,23.78,5.46
4163,SDG: Sub-Saharan Africa,Senegal,2015,male,27.2,14.5,0.0,39.02,68.735,23.78,5.46
4164,SDG: Sub-Saharan Africa,Senegal,2016,female,24.8,17.12,0.0,72.63083822296731,68.735,21.34,5.11
4165,SDG: Sub-Saharan Africa,Senegal,2016,male,23.87,15.19,0.0,72.63083822296731,68.735,21.34,5.11
4166,SDG: Sub-Saharan Africa,Senegal,2017,female,24.52,17.51,0.0,72.63083822296731,29.33,20.59,4.62
4167,SDG: Sub-Saharan Africa,Senegal,2017,male,28.96,15.56,0.0,72.63083822296731,60.3,20.59,4.62
4168,SDG: Sub-Saharan Africa,Senegal,2018,female,29.83,17.89,0.0,72.63083822296731,68.735,21.54,4.86
4169,SDG: Sub-Saharan Africa,Senegal,2018,male,27.87,15.9,0.0,72.63083822296731,68.735,21.54,4.86
4170,SDG: Sub-Saharan Africa,Senegal,2019,female,31.05,17.91,0.0,40.9,68.735,18.73,5.45
4171,SDG: Sub-Saharan Africa,Senegal,2019,male,27.93,15.95,0.0,33.93,68.735,18.73,5.45
4172,SDG: Sub-Saharan Africa,Senegal,2020,female,29.2,17.93,0.0,72.63083822296731,68.735,22.48,5.7
4173,SDG: Sub-Saharan Africa,Senegal,2020,male,26.1,15.93,0.0,72.63083822296731,68.735,22.48,5.7
4200,SDG: Sub-Saharan Africa,Sierra Leone,2012,female,32.1,8.32,0.0,44.0,68.735,13.19,2.57
4201,SDG: Sub-Saharan Africa,Sierra Leone,2012,male,37.1,7.77,0.0,53.39,68.735,13.19,2.57
4202,SDG: Sub-Saharan Africa,Sierra Leone,2013,female,32.76,9.11,0.0,43.92,14.75,15.77,2.33
4203,SDG: Sub-Saharan Africa,Sierra Leone,2013,male,50.01,8.31,0.0,50.77,34.79,15.77,2.33
4204,SDG: Sub-Saharan Africa,Sierra Leone,2014,female,37.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",0.0,72.63083822296731,68.735,15.05,2.94
4205,SDG: Sub-Saharan Africa,Sierra Leone,2014,male,39.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",0.0,72.63083822296731,68.735,15.05,2.94
4206,SDG: Sub-Saharan Africa,Sierra Leone,2015,female,39.3,9.76,0.0,43.96,68.735,15.72,3.24
4207,SDG: Sub-Saharan Africa,Sierra Leone,2015,male,40.1,8.79,0.0,48.83,68.735,15.72,3.24
4208,SDG: Sub-Saharan Africa,Sierra Leone,2016,female,40.6,13.18,0.0,54.24,68.735,15.52,2.8
4209,SDG: Sub-Saharan Africa,Sierra Leone,2016,male,40.8,11.76,0.0,59.23,68.735,15.52,2.8
4210,SDG: Sub-Saharan Africa,Sierra Leone,2017,female,41.98,12.95,0.0,50.64,68.735,12.65,2.39
4211,SDG: Sub-Saharan Africa,Sierra Leone,2017,male,47.08,11.74,0.0,51.17,68.735,12.65,2.39
4212,SDG: Sub-Saharan Africa,Sierra Leone,2018,female,42.2,14.64,0.0,50.22,68.735,13.66,2.34
4213,SDG: Sub-Saharan Africa,Sierra Leone,2018,male,42.4,13.13,0.0,51.81,68.735,13.66,2.34
4214,SDG: Sub-Saharan Africa,Sierra Leone,2019,female,43.56,20.35,0.0,72.37,68.735,14.33,2.5
4215,SDG: Sub-Saharan Africa,Sierra Leone,2019,male,50.72,18.35,0.0,72.07,68.735,14.33,2.5
4216,SDG: Sub-Saharan Africa,Sierra Leone,2020,female,43.4,22.29,0.0,78.24,68.735,12.37,2.84
4217,SDG: Sub-Saharan Africa,Sierra Leone,2020,male,44.4,20.17,0.0,77.05,68.735,12.37,2.84
4244,SDG: Sub-Saharan Africa,South Africa,2012,female,87.2,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,93.51,19.2,5.52
4245,SDG: Sub-Saharan Africa,South Africa,2012,male,81.0,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,94.98,19.2,5.52
4246,SDG: Sub-Saharan Africa,South Africa,2013,female,87.6,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,16.75,5.35
4247,SDG: Sub-Saharan Africa,South Africa,2013,male,81.2,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,16.75,5.35
4248,SDG: Sub-Saharan Africa,South Africa,2014,female,88.0,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,94.34,16.35,5.49
4249,SDG: Sub-Saharan Africa,South Africa,2014,male,81.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,95.34,16.35,5.49
4250,SDG: Sub-Saharan Africa,South Africa,2015,female,88.6,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,94.69,18.89,5.48
4251,SDG: Sub-Saharan Africa,South Africa,2015,male,82.5,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,95.48,18.89,5.48
4252,SDG: Sub-Saharan Africa,South Africa,2016,female,90.49,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,83.57,68.735,16.12,5.44
4253,SDG: Sub-Saharan Africa,South Africa,2016,male,84.83,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,78.01,68.735,16.12,5.44
4254,SDG: Sub-Saharan Africa,South Africa,2017,female,89.5,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,87.51,18.88,5.6
4255,SDG: Sub-Saharan Africa,South Africa,2017,male,83.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,87.86,18.88,5.6
4256,SDG: Sub-Saharan Africa,South Africa,2018,female,89.9,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,83.36,68.735,20.29,5.64
4257,SDG: Sub-Saharan Africa,South Africa,2018,male,84.3,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,76.75,68.735,20.29,5.64
4258,SDG: Sub-Saharan Africa,South Africa,2019,female,90.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,83.91,95.95,18.69,5.93
4259,SDG: Sub-Saharan Africa,South Africa,2019,male,84.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,76.88,96.02,18.69,5.93
4260,SDG: Sub-Saharan Africa,South Africa,2020,female,94.36,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,89.19,68.735,18.48,6.18
4261,SDG: Sub-Saharan Africa,South Africa,2020,male,91.3,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,80.1,68.735,18.48,6.18
4262,SDG: Sub-Saharan Africa,South Africa,2021,female,93.93,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,18.49,6.56
4263,SDG: Sub-Saharan Africa,South Africa,2021,male,91.56,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,18.49,6.56
4286,SDG: Sub-Saharan Africa,Togo,2012,female,22.4,10.85,0.0,72.63083822296731,68.735,17.68,4.72
4287,SDG: Sub-Saharan Africa,Togo,2012,male,33.7,10.49,0.0,72.63083822296731,68.735,17.68,4.72
4288,SDG: Sub-Saharan Africa,Togo,2013,female,24.1,13.97,0.0,29.74,68.735,15.5,4.42
4289,SDG: Sub-Saharan Africa,Togo,2013,male,35.5,13.44,0.0,48.67,68.735,15.5,4.42
4290,SDG: Sub-Saharan Africa,Togo,2014,female,18.57,15.27,0.0,29.16,68.735,15.63,4.78
4291,SDG: Sub-Saharan Africa,Togo,2014,male,28.87,14.81,0.0,46.48,68.735,15.63,4.78
4292,SDG: Sub-Saharan Africa,Togo,2015,female,27.9,17.82,0.0,32.23,45.29,16.21,5.11
4293,SDG: Sub-Saharan Africa,Togo,2015,male,39.0,17.32,0.0,49.35,74.72,16.21,5.11
4294,SDG: Sub-Saharan Africa,Togo,2016,female,30.1,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",0.0,34.48,68.735,15.99,3.69
